Date,AAPL,MSFT,AMZN,JPM,GOOGL,META,NVDA,BRK-B,XLK,XLF,XLE,XLV,XLI,SPY,QQQ,IWM,TLT,GLD,BTC-USD,ETH-USD
2021-08-03,143.77178955078125,276.14495849609375,168.31199645996094,135.5188751220703,134.51820373535156,348.505126953125,19.76971435546875,281.79998779296875,74.16976165771484,33.991641998291016,20.932647705078125,124.27326202392578,96.66279602050781,413.37451171875,356.37640380859375,208.02679443359375,128.1802215576172,169.49000549316406,38152.98046875,2502.349609375
2021-08-04,143.37173461914062,275.55828857421875,167.73599243164062,134.05633544921875,134.0178680419922,356.1253662109375,20.227664947509766,278.7799987792969,74.31922912597656,33.70639419555664,20.36587905883789,123.74530792236328,95.3521499633789,411.3412170410156,356.891357421875,205.4365997314453,128.44383239746094,169.52999877929688,39747.50390625,2724.619873046875
2021-08-05,143.4791259765625,278.4532165527344,168.79949951171875,135.7493438720703,135.13462829589844,360.1437683105469,20.589834213256836,280.2099914550781,74.72904205322266,34.1480827331543,20.596786499023438,123.23587036132812,95.7983169555664,413.94610595703125,359.15509033203125,209.12884521484375,127.78903198242188,168.86000061035156,40869.5546875,2827.328857421875
2021-08-06,142.7951202392578,278.3954162597656,167.2469940185547,139.60508728027344,134.6258087158203,360.6795959472656,20.319454193115234,285.6300048828125,74.6663818359375,34.838226318359375,20.78570556640625,123.13396453857422,96.2445068359375,414.63018798828125,357.5811462402344,210.40982055664062,125.6549072265625,164.63999938964844,42816.5,2890.941650390625
2021-08-07,142.7951202392578,278.3954162597656,167.2469940185547,139.60508728027344,134.6258087158203,360.6795959472656,20.319454193115234,285.6300048828125,74.6663818359375,34.838226318359375,20.78570556640625,123.13396453857422,96.2445068359375,414.63018798828125,357.5811462402344,210.40982055664062,125.6549072265625,164.63999938964844,44555.80078125,3157.23876953125
2021-08-08,142.7951202392578,278.3954162597656,167.2469940185547,139.60508728027344,134.6258087158203,360.6795959472656,20.319454193115234,285.6300048828125,74.6663818359375,34.838226318359375,20.78570556640625,123.13396453857422,96.2445068359375,414.63018798828125,357.5811462402344,210.40982055664062,125.6549072265625,164.63999938964844,43798.1171875,3013.732666015625
2021-08-09,142.7462615966797,277.3087158203125,167.093505859375,139.4544219970703,135.79067993164062,358.79437255859375,20.248615264892578,287.2300109863281,74.42530822753906,34.93023681640625,20.49182891845703,123.6063461303711,95.8633804321289,414.2928771972656,358.2418518066406,209.25128173828125,125.20426940917969,161.72000122070312,46365.40234375,3167.856201171875
2021-08-10,142.26748657226562,275.49090576171875,166.03399658203125,141.1651153564453,135.68556213378906,358.31805419921875,19.890438079833984,288.94000244140625,73.8901138305664,35.298309326171875,20.852876663208008,123.3192367553711,96.83943176269531,414.8082580566406,356.405517578125,209.6657257080078,124.62601470947266,161.77000427246094,45585.03125,3141.691162109375
2021-08-11,142.5215606689453,275.9815368652344,164.60549926757812,142.8492431640625,135.16189575195312,357.1572265625,19.653980255126953,291.2799987792969,73.89974975585938,35.70319747924805,21.01661491394043,122.09664916992188,98.09429168701172,415.83892822265625,355.79345703125,210.69239807128906,124.54950714111328,164.0,45593.63671875,3164.2451171875
2021-08-12,145.48214721679688,278.7321472167969,165.1750030517578,143.40765380859375,136.06939697265625,359.8262634277344,19.859508514404297,290.239990234375,74.32405090332031,35.767608642578125,20.995620727539062,123.05987548828125,97.90838623046875,417.0852355957031,357.0758972167969,210.1931915283203,124.34542083740234,164.0399932861328,44428.2890625,3043.414306640625
2021-08-13,145.68734741210938,281.6558837890625,164.69850158691406,141.80332946777344,136.5985107421875,360.3521423339844,20.141857147216797,287.8900146484375,74.72904205322266,35.500755310058594,20.747920989990234,123.82868194580078,97.60163116455078,417.84423828125,358.3292236328125,208.28115844726562,126.30961608886719,166.38999938964844,47793.3203125,3322.211669921875
2021-08-14,145.68734741210938,281.6558837890625,164.69850158691406,141.80332946777344,136.5985107421875,360.3521423339844,20.141857147216797,287.8900146484375,74.72904205322266,35.500755310058594,20.747920989990234,123.82868194580078,97.60163116455078,417.84423828125,358.3292236328125,208.28115844726562,126.30961608886719,166.38999938964844,47096.9453125,3265.443359375
2021-08-15,145.68734741210938,281.6558837890625,164.69850158691406,141.80332946777344,136.5985107421875,360.3521423339844,20.141857147216797,287.8900146484375,74.72904205322266,35.500755310058594,20.747920989990234,123.82868194580078,97.60163116455078,417.84423828125,358.3292236328125,208.28115844726562,126.30961608886719,166.38999938964844,47047.00390625,3310.504150390625
2021-08-16,147.66110229492188,283.33905029296875,164.94949340820312,140.8726348876953,137.1757354736328,363.705810546875,19.904407501220703,289.45001220703125,75.06655883789062,35.408729553222656,20.36587905883789,125.23655700683594,97.9362564086914,418.828125,358.4847106933594,206.34085083007812,126.61569213867188,167.22000122070312,46004.484375,3156.509521484375
2021-08-17,146.75241088867188,281.8770751953125,162.09800720214844,139.17076110839844,135.54124450683594,355.6589660644531,19.413528442382812,289.1000061035156,74.44458770751953,35.16028594970703,20.155956268310547,126.718505859375,96.87660217285156,416.08258056640625,355.3271179199219,203.825927734375,126.56468963623047,166.97000122070312,44695.359375,3014.845947265625
2021-08-18,143.01007080078125,280.1522521972656,160.06100463867188,137.9032440185547,134.33871459960938,352.6823425292969,18.99648666381836,286.3599853515625,73.41761016845703,34.72779846191406,19.736133575439453,124.79195404052734,95.81690979003906,411.528564453125,351.9072265625,202.04579162597656,126.98986053466797,167.10000610351562,44801.1875,3020.08984375
